instr_Loop.thisRepN,instr_Loop.thisTrialN,instr_Loop.thisN,instr_Loop.thisIndex,instr_Loop.ran,instructionImage,time,age,sex (female/male),order,date,expName,psychopyVersion,OS,frameRate,struc_judge_respond.keys,struc_judge_respond.corr,struc_judge_respond.rt,dual_respond.keys,dual_respond.corr,dual_respond.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stim1,stim2,isAnyChange,corrAns,selectBlock.thisRepN,selectBlock.thisTrialN,selectBlock.thisN,selectBlock.thisIndex,selectBlock.ran,condsFile,condsImage,remaining
,,,,,,,20,m,B,2020-04-19_16h29.51.171,Remembering_Displays,2020.1.2,Win32,60,9,1,0.445365,9,1,0.285915,0,22,22,14,1,Stimuli/testStimuliCube/6u_s_20_s.png,Stimuli/testStimuliCube/6u_s_20_s.png,0,9,,,,,,,,
,,,,,,,20,m,B,2020-04-19_16h29.51.171,Remembering_Displays,2020.1.2,Win32,60,1,1,0.522525,9,1,0.618585,0,23,23,9,1,Stimuli/testStimuliCube/6u_s_23.png,Stimuli/testStimuliCube/6u_d_23.png,1,1,,,,,,,,
,,,,,,,20,m,B,2020-04-19_16h29.51.171,Remembering_Displays,2020.1.2,Win32,60,,,,,,,,,,,,,,,,0,8,8,8,1,Stimuli/trialListCubes4.xlsx,Instructions/instr_18.png,Progress: 168 of 192 trials completed
,,,,,,,20,m,B,2020-04-19_16h29.51.171,Remembering_Displays,2020.1.2,Win32,60,9,1,0.42899,1,1,0.30401,0,0,0,10,1,Stimuli/testStimuliSquare/6u_s_6_2D.png,Stimuli/testStimuliSquare/6u_s_6_2D.png,0,9,,,,,,,,
,,,,,,,20,m,B,2020-04-19_16h29.51.171,Remembering_Displays,2020.1.2,Win32,60,9,1,0.373315,1,1,0.40164,0,1,1,6,1,Stimuli/testStimuliSquare/6u_s_4_2D.png,Stimuli/testStimuliSquare/6u_s_4_2D.png,0,9,,,,,,,,
,,,,,,,20,m,B,2020-04-19_16h29.51.171,Remembering_Displays,2020.1.2,Win32,60,1,1,0.777445,9,1,0.486275,0,2,2,11,1,Stimuli/testStimuliSquare/6u_s_6_2D.png,Stimuli/testStimuliSquare/6u_d_6_2D.png,1,1,,,,,,,,
,,,,,,,20,m,B,2020-04-19_16h29.51.171,Remembering_Displays,2020.1.2,Win32,60,9,1,0.426665,1,1,0.47674,0,3,3,22,1,Stimuli/testStimuliSquare/6u_s_6_s_2D.png,Stimuli/testStimuliSquare/6u_s_6_s_2D.png,0,9,,,,,,,,
,,,,,,,20,m,B,2020-04-19_16h29.51.171,Remembering_Displays,2020.1.2,Win32,60,1,1,0.44955,9,1,0.37123,0,4,4,5,1,Stimuli/testStimuliSquare/6u_s_3_2D.png,Stimuli/testStimuliSquare/6u_d_3_2D.png,1,1,,,,,,,,
,,,,,,,20,m,B,2020-04-19_16h29.51.171,Remembering_Displays,2020.1.2,Win32,60,9,1,0.443615,1,1,0.57167,0,5,5,4,1,Stimuli/testStimuliSquare/6u_s_3_2D.png,Stimuli/testStimuliSquare/6u_s_3_2D.png,0,9,,,,,,,,
,,,,,,,20,m,B,2020-04-19_16h29.51.171,Remembering_Displays,2020.1.2,Win32,60,9,0,1.079555,1,1,0.85177,0,6,6,9,1,Stimuli/testStimuliSquare/6u_s_5_2D.png,Stimuli/testStimuliSquare/6u_d_5_2D.png,1,1,,,,,,,,
,,,,,,,20,m,B,2020-04-19_16h29.51.171,Remembering_Displays,2020.1.2,Win32,60,9,1,0.652085,9,1,0.401605,0,7,7,16,1,Stimuli/testStimuliSquare/6u_s_3_s_2D.png,Stimuli/testStimuliSquare/6u_s_3_s_2D.png,0,9,,,,,,,,
,,,,,,,20,m,B,2020-04-19_16h29.51.171,Remembering_Displays,2020.1.2,Win32,60,1,1,0.412855,1,1,0.726795,0,8,8,3,1,Stimuli/testStimuliSquare/6u_s_2_2D.png,Stimuli/testStimuliSquare/6u_d_2_2D.png,1,1,,,,,,,,
,,,,,,,20,m,B,2020-04-19_16h29.51.171,Remembering_Displays,2020.1.2,Win32,60,9,1,0.818035,9,1,0.802,0,9,9,0,1,Stimuli/testStimuliSquare/6u_s_1_2D.png,Stimuli/testStimuliSquare/6u_s_1_2D.png,0,9,,,,,,,,
,,,,,,,20,m,B,2020-04-19_16h29.51.171,Remembering_Displays,2020.1.2,Win32,60,1,0,0.46806,9,1,0.51856,0,10,10,20,1,Stimuli/testStimuliSquare/6u_s_5_s_2D.png,Stimuli/testStimuliSquare/6u_s_5_s_2D.png,0,9,,,,,,,,
,,,,,,,20,m,B,2020-04-19_16h29.51.171,Remembering_Displays,2020.1.2,Win32,60,1,1,0.609425,1,1,0.837885,0,11,11,19,1,Stimuli/testStimuliSquare/6u_s_4_s_2D.png,Stimuli/testStimuliSquare/6u_d_4_s_2D.png,1,1,,,,,,,,
,,,,,,,20,m,B,2020-04-19_16h29.51.171,Remembering_Displays,2020.1.2,Win32,60,9,1,0.51007,9,1,0.75527,0,12,12,8,1,Stimuli/testStimuliSquare/6u_s_5_2D.png,Stimuli/testStimuliSquare/6u_s_5_2D.png,0,9,,,,,,,,
,,,,,,,20,m,B,2020-04-19_16h29.51.171,Remembering_Displays,2020.1.2,Win32,60,1,1,0.61071,9,1,0.509035,0,13,13,15,1,Stimuli/testStimuliSquare/6u_s_2_s_2D.png,Stimuli/testStimuliSquare/6u_d_2_s_2D.png,1,1,,,,,,,,
,,,,,,,20,m,B,2020-04-19_16h29.51.171,Remembering_Displays,2020.1.2,Win32,60,9,1,0.55564,1,1,0.50384,0,14,14,14,1,Stimuli/testStimuliSquare/6u_s_2_s_2D.png,Stimuli/testStimuliSquare/6u_s_2_s_2D.png,0,9,,,,,,,,
,,,,,,,20,m,B,2020-04-19_16h29.51.171,Remembering_Displays,2020.1.2,Win32,60,9,1,0.358405,1,1,0.425665,0,15,15,12,1,Stimuli/testStimuliSquare/6u_s_1_s_2D.png,Stimuli/testStimuliSquare/6u_s_1_s_2D.png,0,9,,,,,,,,
,,,,,,,20,m,B,2020-04-19_16h29.51.171,Remembering_Displays,2020.1.2,Win32,60,1,1,0.545075,1,1,0.473995,0,16,16,7,1,Stimuli/testStimuliSquare/6u_s_4_2D.png,Stimuli/testStimuliSquare/6u_d_4_2D.png,1,1,,,,,,,,
,,,,,,,20,m,B,2020-04-19_16h29.51.171,Remembering_Displays,2020.1.2,Win32,60,9,1,0.389315,9,0,0.08502,0,17,17,18,1,Stimuli/testStimuliSquare/6u_s_4_s_2D.png,Stimuli/testStimuliSquare/6u_s_4_s_2D.png,0,9,,,,,,,,
,,,,,,,20,m,B,2020-04-19_16h29.51.171,Remembering_Displays,2020.1.2,Win32,60,9,0,0.493175,1,1,0.72167,0,18,18,13,1,Stimuli/testStimuliSquare/6u_s_1_s_2D.png,Stimuli/testStimuliSquare/6u_d_1_s_2D.png,1,1,,,,,,,,
,,,,,,,20,m,B,2020-04-19_16h29.51.171,Remembering_Displays,2020.1.2,Win32,60,1,1,0.49369,1,0,0.544595,0,19,19,1,1,Stimuli/testStimuliSquare/6u_s_1_2D.png,Stimuli/testStimuliSquare/6u_d_1_2D.png,1,1,,,,,,,,
,,,,,,,20,m,B,2020-04-19_16h29.51.171,Remembering_Displays,2020.1.2,Win32,60,9,1,0.68283,1,1,0.58509,0,20,20,2,1,Stimuli/testStimuliSquare/6u_s_2_2D.png,Stimuli/testStimuliSquare/6u_s_2_2D.png,0,9,,,,,,,,
,,,,,,,20,m,B,2020-04-19_16h29.51.171,Remembering_Displays,2020.1.2,Win32,60,1,1,0.45832,1,1,0.50096,0,21,21,17,1,Stimuli/testStimuliSquare/6u_s_3_s_2D.png,Stimuli/testStimuliSquare/6u_d_3_s_2D.png,1,1,,,,,,,,
,,,,,,,20,m,B,2020-04-19_16h29.51.171,Remembering_Displays,2020.1.2,Win32,60,9,0,0.376255,1,1,0.51831,0,22,22,21,1,Stimuli/testStimuliSquare/6u_s_5_s_2D.png,Stimuli/testStimuliSquare/6u_d_5_s_2D.png,1,1,,,,,,,,
,,,,,,,20,m,B,2020-04-19_16h29.51.171,Remembering_Displays,2020.1.2,Win32,60,1,1,0.51415,9,1,0.57184,0,23,23,23,1,Stimuli/testStimuliSquare/6u_s_6_s_2D.png,Stimuli/testStimuliSquare/6u_d_6_s_2D.png,1,1,,,,,,,,
